,level_0,index,path,Xmin,Ymin,Xmax,Ymax,label,fig_num
585,458,713,E:/cqCTC/data/PWH-LCA/WAL-031/,942,1053,945,1056,wbc,1909
586,365,1680,E:/cqCTC/data/PWH-LCA/WAL-031/,1180,1005,1183,1008,debris,1964
587,357,1672,E:/cqCTC/data/PWH-LCA/WAL-031/,1110,792,1113,795,debris,1917
588,476,731,E:/cqCTC/data/PWH-LCA/WAL-031/,964,1218,967,1225,wbc,1975
589,470,725,E:/cqCTC/data/PWH-LCA/WAL-031/,718,895,721,899,wbc,1952
590,23,81,E:/cqCTC/data/PWH-LCA/WAL-031/,807,931,810,935,bipCTC,1927
591,457,712,E:/cqCTC/data/PWH-LCA/WAL-031/,1089,302,1092,305,wbc,1904
592,460,715,E:/cqCTC/data/PWH-LCA/WAL-031/,989,1062,992,1065,wbc,1919
593,471,726,E:/cqCTC/data/PWH-LCA/WAL-031/,813,741,816,744,wbc,1959
594,461,716,E:/cqCTC/data/PWH-LCA/WAL-031/,708,329,711,332,wbc,1926
595,478,733,E:/cqCTC/data/PWH-LCA/WAL-031/,780,610,785,615,wbc,1979
596,455,710,E:/cqCTC/data/PWH-LCA/WAL-031/,719,884,722,887,wbc,1901
597,472,727,E:/cqCTC/data/PWH-LCA/WAL-031/,742,762,745,765,wbc,1968
598,469,724,E:/cqCTC/data/PWH-LCA/WAL-031/,888,988,892,996,wbc,1951
599,475,730,E:/cqCTC/data/PWH-LCA/WAL-031/,1123,748,1126,751,wbc,1972
600,459,714,E:/cqCTC/data/PWH-LCA/WAL-031/,639,1065,642,1068,wbc,1912
601,101,225,E:/cqCTC/data/PWH-LCA/WAL-031/,1148,969,1154,975,mCTC,1895
602,473,728,E:/cqCTC/data/PWH-LCA/WAL-031/,408,787,411,790,wbc,1969
603,355,1670,E:/cqCTC/data/PWH-LCA/WAL-031/,739,249,745,253,debris,1913
604,479,734,E:/cqCTC/data/PWH-LCA/WAL-031/,904,432,907,435,wbc,1983
605,49,304,E:/cqCTC/data/PWH-LCA/WML-009/,386,480,389,483,wbc,393
606,13,1328,E:/cqCTC/data/PWH-LCA/WML-009/,608,361,611,364,debris,183
607,24,279,E:/cqCTC/data/PWH-LCA/WML-009/,140,894,147,901,wbc,192
608,18,18,E:/cqCTC/data/PWH-LCA/WML-009/,726,78,729,81,epCTC,357
609,109,910,E:/cqCTC/data/PWH-LCA/WML-009/,841,501,845,505,dead,188
610,14,1329,E:/cqCTC/data/PWH-LCA/WML-009/,1221,488,1224,491,debris,203
611,21,21,E:/cqCTC/data/PWH-LCA/WML-009/,1161,779,1164,782,epCTC,379
612,27,1342,E:/cqCTC/data/PWH-LCA/WML-009/,83,783,86,786,debris,302
613,13,13,E:/cqCTC/data/PWH-LCA/WML-009/,1059,669,1062,672,epCTC,296
614,19,19,E:/cqCTC/data/PWH-LCA/WML-009/,516,86,519,89,epCTC,369
615,36,1351,E:/cqCTC/data/PWH-LCA/WML-009/,449,1131,452,1134,debris,378
616,7,1322,E:/cqCTC/data/PWH-LCA/WML-009/,483,665,489,668,debris,88
617,4,4,E:/cqCTC/data/PWH-LCA/WML-009/,1152,503,1155,506,epCTC,79
618,70,871,E:/cqCTC/data/PWH-LCA/WML-009/,691,295,698,299,dead,124
619,20,20,E:/cqCTC/data/PWH-LCA/WML-009/,1196,652,1199,655,epCTC,372
620,16,16,E:/cqCTC/data/PWH-LCA/WML-009/,640,335,643,338,epCTC,346
621,17,17,E:/cqCTC/data/PWH-LCA/WML-009/,54,779,57,782,epCTC,351
622,25,1340,E:/cqCTC/data/PWH-LCA/WML-009/,690,1269,693,1272,debris,289
623,37,292,E:/cqCTC/data/PWH-LCA/WML-009/,943,575,946,578,wbc,301
624,29,284,E:/cqCTC/data/PWH-LCA/WML-009/,928,463,931,466,wbc,212
625,11,11,E:/cqCTC/data/PWH-LCA/WML-009/,753,169,756,172,epCTC,237
626,104,905,E:/cqCTC/data/PWH-LCA/WML-009/,1003,1010,1007,1014,dead,176
627,52,853,E:/cqCTC/data/PWH-LCA/WML-009/,854,413,859,418,dead,100
628,14,269,E:/cqCTC/data/PWH-LCA/WML-009/,122,446,126,449,wbc,116
629,6,261,E:/cqCTC/data/PWH-LCA/WML-009/,801,328,804,331,wbc,59
630,45,300,E:/cqCTC/data/PWH-LCA/WML-009/,183,817,187,822,wbc,370
631,26,281,E:/cqCTC/data/PWH-LCA/WML-009/,999,741,1002,744,wbc,201
632,39,294,E:/cqCTC/data/PWH-LCA/WML-009/,730,374,733,377,wbc,309
633,38,293,E:/cqCTC/data/PWH-LCA/WML-009/,766,630,770,635,wbc,306
634,11,266,E:/cqCTC/data/PWH-LCA/WML-009/,1010,355,1013,358,wbc,99
635,40,295,E:/cqCTC/data/PWH-LCA/WML-009/,491,456,494,459,wbc,312
636,5,260,E:/cqCTC/data/PWH-LCA/WML-009/,585,656,588,660,wbc,49
637,25,280,E:/cqCTC/data/PWH-LCA/WML-009/,1185,443,1188,446,wbc,198
638,32,287,E:/cqCTC/data/PWH-LCA/WML-009/,486,870,491,874,wbc,240
639,43,298,E:/cqCTC/data/PWH-LCA/WML-009/,657,564,661,567,wbc,362
640,20,275,E:/cqCTC/data/PWH-LCA/WML-009/,513,1086,516,1089,wbc,159
641,50,305,E:/cqCTC/data/PWH-LCA/WML-009/,628,1248,636,1256,wbc,400
642,4,259,E:/cqCTC/data/PWH-LCA/WML-009/,1048,803,1051,806,wbc,37
643,31,286,E:/cqCTC/data/PWH-LCA/WML-009/,861,326,864,329,wbc,225
644,41,296,E:/cqCTC/data/PWH-LCA/WML-009/,636,237,643,243,wbc,321
645,19,274,E:/cqCTC/data/PWH-LCA/WML-009/,545,230,548,234,wbc,157
646,36,291,E:/cqCTC/data/PWH-LCA/WML-009/,669,726,673,730,wbc,290
647,47,302,E:/cqCTC/data/PWH-LCA/WML-009/,178,653,181,657,wbc,381
648,0,255,E:/cqCTC/data/PWH-LCA/WML-009/,1102,586,1108,588,wbc,1
649,35,290,E:/cqCTC/data/PWH-LCA/WML-009/,495,216,498,220,wbc,272
650,7,262,E:/cqCTC/data/PWH-LCA/WML-009/,450,972,458,977,wbc,68
651,34,289,E:/cqCTC/data/PWH-LCA/WML-009/,245,979,253,987,wbc,253
652,16,271,E:/cqCTC/data/PWH-LCA/WML-009/,1051,627,1057,631,wbc,139
653,15,270,E:/cqCTC/data/PWH-LCA/WML-009/,823,713,826,716,wbc,129
654,23,278,E:/cqCTC/data/PWH-LCA/WML-009/,545,1089,549,1094,wbc,185
655,2,257,E:/cqCTC/data/PWH-LCA/WML-009/,920,625,923,628,wbc,12
656,48,303,E:/cqCTC/data/PWH-LCA/WML-009/,312,395,315,398,wbc,384
657,125,926,E:/cqCTC/data/PWH-LCA/WML-009/,626,252,631,257,dead,223
658,13,268,E:/cqCTC/data/PWH-LCA/WML-009/,785,503,788,507,wbc,112
659,44,299,E:/cqCTC/data/PWH-LCA/WML-009/,419,801,422,804,wbc,365
660,208,1009,E:/cqCTC/data/PWH-LCA/WML-009/,716,652,724,659,dead,386
661,60,861,E:/cqCTC/data/PWH-LCA/WML-009/,605,339,612,344,dead,111
662,42,297,E:/cqCTC/data/PWH-LCA/WML-009/,191,346,196,350,wbc,331
663,62,863,E:/cqCTC/data/PWH-LCA/WML-009/,808,419,813,426,dead,114
664,213,1014,E:/cqCTC/data/PWH-LCA/WML-009/,985,744,990,748,dead,392
665,1,256,E:/cqCTC/data/PWH-LCA/WML-009/,883,409,886,412,wbc,11
666,165,966,E:/cqCTC/data/PWH-LCA/WML-009/,826,510,832,518,dead,294
667,121,922,E:/cqCTC/data/PWH-LCA/WML-009/,782,385,786,389,dead,216
668,110,911,E:/cqCTC/data/PWH-LCA/WML-009/,1054,351,1060,357,dead,189
669,45,846,E:/cqCTC/data/PWH-LCA/WML-009/,769,735,773,739,dead,81
670,113,914,E:/cqCTC/data/PWH-LCA/WML-009/,863,542,867,546,dead,194
671,12,267,E:/cqCTC/data/PWH-LCA/WML-009/,1163,550,1166,553,wbc,108
672,28,283,E:/cqCTC/data/PWH-LCA/WML-009/,177,602,180,605,wbc,208
673,17,272,E:/cqCTC/data/PWH-LCA/WML-009/,465,350,468,353,wbc,144
674,27,282,E:/cqCTC/data/PWH-LCA/WML-009/,615,921,622,927,wbc,207
675,187,988,E:/cqCTC/data/PWH-LCA/WML-009/,882,341,887,348,dead,340
676,19,820,E:/cqCTC/data/PWH-LCA/WML-009/,1103,278,1107,283,dead,32
677,134,935,E:/cqCTC/data/PWH-LCA/WML-009/,820,884,824,889,dead,245
678,118,919,E:/cqCTC/data/PWH-LCA/WML-009/,1069,498,1076,505,dead,202
679,140,941,E:/cqCTC/data/PWH-LCA/WML-009/,769,597,775,602,dead,252
680,46,301,E:/cqCTC/data/PWH-LCA/WML-009/,935,406,938,409,wbc,380
681,224,1025,E:/cqCTC/data/PWH-LCA/WML-009/,801,398,805,403,dead,411
682,211,1012,E:/cqCTC/data/PWH-LCA/WML-009/,668,523,674,530,dead,389
683,33,288,E:/cqCTC/data/PWH-LCA/WML-009/,604,654,609,661,wbc,241
684,12,813,E:/cqCTC/data/PWH-LCA/WML-009/,932,527,937,531,dead,18
685,204,1005,E:/cqCTC/data/PWH-LCA/WML-009/,792,413,799,419,dead,376
686,9,810,E:/cqCTC/data/PWH-LCA/WML-009/,844,582,853,586,dead,15
687,22,277,E:/cqCTC/data/PWH-LCA/WML-009/,555,171,561,174,wbc,162
688,30,285,E:/cqCTC/data/PWH-LCA/WML-009/,349,617,352,620,wbc,217
689,3,3,E:/cqCTC/data/PWH-LCA/WML-009/,657,56,660,59,epCTC,64
