,level_0,index,path,Xmin,Ymin,Xmax,Ymax,label,fig_num
584,473,728,E:/cqCTC/data/PWH-LCA/WAL-031/,408,787,411,790,wbc,1969
585,483,738,E:/cqCTC/data/PWH-LCA/WAL-031/,124,690,127,693,wbc,1997
586,471,726,E:/cqCTC/data/PWH-LCA/WAL-031/,813,741,816,744,wbc,1959
587,474,729,E:/cqCTC/data/PWH-LCA/WAL-031/,1021,820,1027,827,wbc,1970
588,479,734,E:/cqCTC/data/PWH-LCA/WAL-031/,904,432,907,435,wbc,1983
589,478,733,E:/cqCTC/data/PWH-LCA/WAL-031/,780,610,785,615,wbc,1979
590,456,711,E:/cqCTC/data/PWH-LCA/WAL-031/,1036,1128,1039,1131,wbc,1902
591,468,723,E:/cqCTC/data/PWH-LCA/WAL-031/,798,79,802,86,wbc,1950
592,469,724,E:/cqCTC/data/PWH-LCA/WAL-031/,888,988,892,996,wbc,1951
593,485,740,E:/cqCTC/data/PWH-LCA/WAL-031/,815,569,821,573,wbc,2002
594,481,736,E:/cqCTC/data/PWH-LCA/WAL-031/,1067,1112,1070,1115,wbc,1993
595,455,710,E:/cqCTC/data/PWH-LCA/WAL-031/,719,884,722,887,wbc,1901
596,464,719,E:/cqCTC/data/PWH-LCA/WAL-031/,1132,685,1136,692,wbc,1940
597,463,718,E:/cqCTC/data/PWH-LCA/WAL-031/,298,896,301,900,wbc,1935
598,477,732,E:/cqCTC/data/PWH-LCA/WAL-031/,731,56,735,60,wbc,1978
599,0,1315,E:/cqCTC/data/PWH-LCA/WML-009/,1079,211,1084,213,debris,6
600,28,283,E:/cqCTC/data/PWH-LCA/WML-009/,177,602,180,605,wbc,208
601,6,261,E:/cqCTC/data/PWH-LCA/WML-009/,801,328,804,331,wbc,59
602,16,1331,E:/cqCTC/data/PWH-LCA/WML-009/,93,897,96,900,debris,206
603,8,8,E:/cqCTC/data/PWH-LCA/WML-009/,1171,1059,1174,1062,epCTC,186
604,11,11,E:/cqCTC/data/PWH-LCA/WML-009/,753,169,756,172,epCTC,237
605,22,22,E:/cqCTC/data/PWH-LCA/WML-009/,1085,323,1088,326,epCTC,391
606,46,301,E:/cqCTC/data/PWH-LCA/WML-009/,935,406,938,409,wbc,380
607,41,296,E:/cqCTC/data/PWH-LCA/WML-009/,636,237,643,243,wbc,321
608,25,280,E:/cqCTC/data/PWH-LCA/WML-009/,1185,443,1188,446,wbc,198
609,9,264,E:/cqCTC/data/PWH-LCA/WML-009/,496,260,499,263,wbc,92
610,23,278,E:/cqCTC/data/PWH-LCA/WML-009/,545,1089,549,1094,wbc,185
611,33,1348,E:/cqCTC/data/PWH-LCA/WML-009/,655,912,658,915,debris,337
612,18,273,E:/cqCTC/data/PWH-LCA/WML-009/,401,494,404,497,wbc,156
613,15,15,E:/cqCTC/data/PWH-LCA/WML-009/,659,426,662,429,epCTC,334
614,4,1319,E:/cqCTC/data/PWH-LCA/WML-009/,1244,1091,1247,1094,debris,25
615,16,271,E:/cqCTC/data/PWH-LCA/WML-009/,1051,627,1057,631,wbc,139
616,23,23,E:/cqCTC/data/PWH-LCA/WML-009/,1072,538,1075,541,epCTC,401
617,12,267,E:/cqCTC/data/PWH-LCA/WML-009/,1163,550,1166,553,wbc,108
618,13,13,E:/cqCTC/data/PWH-LCA/WML-009/,1059,669,1062,672,epCTC,296
619,4,4,E:/cqCTC/data/PWH-LCA/WML-009/,1152,503,1155,506,epCTC,79
620,12,12,E:/cqCTC/data/PWH-LCA/WML-009/,380,399,383,402,epCTC,285
621,5,5,E:/cqCTC/data/PWH-LCA/WML-009/,794,103,797,106,epCTC,98
622,17,17,E:/cqCTC/data/PWH-LCA/WML-009/,54,779,57,782,epCTC,351
623,1,1,E:/cqCTC/data/PWH-LCA/WML-009/,664,774,667,777,epCTC,20
624,9,9,E:/cqCTC/data/PWH-LCA/WML-009/,840,161,843,164,epCTC,199
625,14,14,E:/cqCTC/data/PWH-LCA/WML-009/,526,689,529,692,epCTC,328
626,21,21,E:/cqCTC/data/PWH-LCA/WML-009/,1161,779,1164,782,epCTC,379
627,25,1340,E:/cqCTC/data/PWH-LCA/WML-009/,690,1269,693,1272,debris,289
628,32,287,E:/cqCTC/data/PWH-LCA/WML-009/,486,870,491,874,wbc,240
629,40,295,E:/cqCTC/data/PWH-LCA/WML-009/,491,456,494,459,wbc,312
630,7,262,E:/cqCTC/data/PWH-LCA/WML-009/,450,972,458,977,wbc,68
631,13,268,E:/cqCTC/data/PWH-LCA/WML-009/,785,503,788,507,wbc,112
632,20,1335,E:/cqCTC/data/PWH-LCA/WML-009/,87,641,90,644,debris,242
633,20,20,E:/cqCTC/data/PWH-LCA/WML-009/,1196,652,1199,655,epCTC,372
634,18,18,E:/cqCTC/data/PWH-LCA/WML-009/,726,78,729,81,epCTC,357
635,16,16,E:/cqCTC/data/PWH-LCA/WML-009/,640,335,643,338,epCTC,346
636,43,298,E:/cqCTC/data/PWH-LCA/WML-009/,657,564,661,567,wbc,362
637,29,284,E:/cqCTC/data/PWH-LCA/WML-009/,928,463,931,466,wbc,212
638,0,0,E:/cqCTC/data/PWH-LCA/WML-009/,667,801,670,804,epCTC,9
639,50,305,E:/cqCTC/data/PWH-LCA/WML-009/,628,1248,636,1256,wbc,400
640,49,850,E:/cqCTC/data/PWH-LCA/WML-009/,557,325,562,331,dead,87
641,123,924,E:/cqCTC/data/PWH-LCA/WML-009/,1046,681,1051,685,dead,219
642,20,275,E:/cqCTC/data/PWH-LCA/WML-009/,513,1086,516,1089,wbc,159
643,106,907,E:/cqCTC/data/PWH-LCA/WML-009/,1038,610,1043,614,dead,181
644,222,1023,E:/cqCTC/data/PWH-LCA/WML-009/,830,531,835,536,dead,409
645,202,1003,E:/cqCTC/data/PWH-LCA/WML-009/,694,251,699,256,dead,374
646,34,289,E:/cqCTC/data/PWH-LCA/WML-009/,245,979,253,987,wbc,253
647,84,885,E:/cqCTC/data/PWH-LCA/WML-009/,966,801,973,805,dead,148
648,151,952,E:/cqCTC/data/PWH-LCA/WML-009/,675,968,682,973,dead,271
649,35,290,E:/cqCTC/data/PWH-LCA/WML-009/,495,216,498,220,wbc,272
650,37,292,E:/cqCTC/data/PWH-LCA/WML-009/,943,575,946,578,wbc,301
651,38,293,E:/cqCTC/data/PWH-LCA/WML-009/,766,630,770,635,wbc,306
652,47,302,E:/cqCTC/data/PWH-LCA/WML-009/,178,653,181,657,wbc,381
653,4,259,E:/cqCTC/data/PWH-LCA/WML-009/,1048,803,1051,806,wbc,37
654,177,978,E:/cqCTC/data/PWH-LCA/WML-009/,818,497,824,501,dead,320
655,0,255,E:/cqCTC/data/PWH-LCA/WML-009/,1102,586,1108,588,wbc,1
656,15,270,E:/cqCTC/data/PWH-LCA/WML-009/,823,713,826,716,wbc,129
657,5,260,E:/cqCTC/data/PWH-LCA/WML-009/,585,656,588,660,wbc,49
658,10,265,E:/cqCTC/data/PWH-LCA/WML-009/,823,922,831,928,wbc,93
659,26,281,E:/cqCTC/data/PWH-LCA/WML-009/,999,741,1002,744,wbc,201
660,33,288,E:/cqCTC/data/PWH-LCA/WML-009/,604,654,609,661,wbc,241
661,42,297,E:/cqCTC/data/PWH-LCA/WML-009/,191,346,196,350,wbc,331
662,31,286,E:/cqCTC/data/PWH-LCA/WML-009/,861,326,864,329,wbc,225
663,8,263,E:/cqCTC/data/PWH-LCA/WML-009/,635,233,638,236,wbc,69
664,2,257,E:/cqCTC/data/PWH-LCA/WML-009/,920,625,923,628,wbc,12
665,19,274,E:/cqCTC/data/PWH-LCA/WML-009/,545,230,548,234,wbc,157
666,45,300,E:/cqCTC/data/PWH-LCA/WML-009/,183,817,187,822,wbc,370
667,30,285,E:/cqCTC/data/PWH-LCA/WML-009/,349,617,352,620,wbc,217
668,1,256,E:/cqCTC/data/PWH-LCA/WML-009/,883,409,886,412,wbc,11
669,7,808,E:/cqCTC/data/PWH-LCA/WML-009/,908,779,912,783,dead,13
670,11,266,E:/cqCTC/data/PWH-LCA/WML-009/,1010,355,1013,358,wbc,99
671,41,842,E:/cqCTC/data/PWH-LCA/WML-009/,613,408,618,412,dead,73
672,224,1025,E:/cqCTC/data/PWH-LCA/WML-009/,801,398,805,403,dead,411
673,36,291,E:/cqCTC/data/PWH-LCA/WML-009/,669,726,673,730,wbc,290
674,170,971,E:/cqCTC/data/PWH-LCA/WML-009/,976,629,980,633,dead,308
675,13,814,E:/cqCTC/data/PWH-LCA/WML-009/,734,299,740,306,dead,19
676,148,949,E:/cqCTC/data/PWH-LCA/WML-009/,1110,1158,1114,1162,dead,265
677,49,304,E:/cqCTC/data/PWH-LCA/WML-009/,386,480,389,483,wbc,393
678,34,835,E:/cqCTC/data/PWH-LCA/WML-009/,664,500,671,504,dead,56
679,163,964,E:/cqCTC/data/PWH-LCA/WML-009/,1213,497,1219,503,dead,292
680,17,272,E:/cqCTC/data/PWH-LCA/WML-009/,465,350,468,353,wbc,144
681,133,934,E:/cqCTC/data/PWH-LCA/WML-009/,505,270,510,276,dead,243
682,128,929,E:/cqCTC/data/PWH-LCA/WML-009/,552,1085,558,1090,dead,233
683,156,957,E:/cqCTC/data/PWH-LCA/WML-009/,1228,945,1232,949,dead,277
684,22,277,E:/cqCTC/data/PWH-LCA/WML-009/,555,171,561,174,wbc,162
685,104,905,E:/cqCTC/data/PWH-LCA/WML-009/,1003,1010,1007,1014,dead,176
686,50,851,E:/cqCTC/data/PWH-LCA/WML-009/,983,727,987,731,dead,90
687,44,299,E:/cqCTC/data/PWH-LCA/WML-009/,419,801,422,804,wbc,365
688,162,963,E:/cqCTC/data/PWH-LCA/WML-009/,656,480,667,488,dead,291
689,1,802,E:/cqCTC/data/PWH-LCA/WML-009/,885,463,892,472,dead,2
690,216,1017,E:/cqCTC/data/PWH-LCA/WML-009/,861,562,867,566,dead,397
691,80,881,E:/cqCTC/data/PWH-LCA/WML-009/,351,297,356,301,dead,137
692,28,829,E:/cqCTC/data/PWH-LCA/WML-009/,651,823,657,828,dead,48
693,52,853,E:/cqCTC/data/PWH-LCA/WML-009/,854,413,859,418,dead,100
694,27,282,E:/cqCTC/data/PWH-LCA/WML-009/,615,921,622,927,wbc,207
695,47,848,E:/cqCTC/data/PWH-LCA/WML-009/,992,435,996,438,dead,84
696,21,276,E:/cqCTC/data/PWH-LCA/WML-009/,338,377,341,381,wbc,160
697,14,269,E:/cqCTC/data/PWH-LCA/WML-009/,122,446,126,449,wbc,116
698,74,875,E:/cqCTC/data/PWH-LCA/WML-009/,670,150,677,153,dead,128
699,2,2,E:/cqCTC/data/PWH-LCA/WML-009/,894,98,897,101,epCTC,55
